event,date,country,city,artist,album,track,isrc,linkid
pageview,2021-08-23,United Kingdom,Sheffield,Sofia Mills,Coffee Breath,Coffee Breath,QZBRF1845153,e9aaa390-ec48-4328-9a51-435604640f8b
pageview,2021-08-23,India,Hyderabad,Oz Sparx,Gunsmoke,Hindi,USUYG1277915,0dd50d8e-6249-4500-9cea-8b5b4048c272
pageview,2021-08-23,United States,Pensacola,"Kodak Black, Rod Wave",Before I Go (feat. Rod Wave),Before I Go (feat. Rod Wave),USAT22103658,265cc981-71bd-440c-a738-118a0f8cf12c
pageview,2021-08-23,United States,Richmond,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-23,India,Bengaluru,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089
pageview,2021-08-23,India,Guwahati,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-23,Canada,Montreal,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
pageview,2021-08-23,United States,Culloden,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
pageview,2021-08-23,Mali,Unknown,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-23,United States,Unknown,The Change,Hora Loca,Hora Loca,QZFZ72075177,41de48bf-4e42-4a6c-8056-cdda023dc695
pageview,2021-08-23,United States,Auburndale,Soldier Kidd,Like Dat (Motion),Like Dat (Motion),QZAKB2130880,275bab3b-16d4-40a7-a674-bf6c7c5f96de
pageview,2021-08-23,United States,Pittsburgh,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
pageview,2021-08-23,Sweden,Upplands Vasby,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
pageview,2021-08-23,France,Beauvais,Twenty One Pilots,Blurryface,Stressed Out,USAT21500597,dcaa0282-674e-4980-8dca-19c0296b18ad
pageview,2021-08-23,Morocco,Casablanca,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-23,United States,Chicago,Lil Peep,EVERYBODY'S EVERYTHING,white tee,USQX91903111,a308faf2-b059-43d5-97a6-f334109060ff
pageview,2021-08-23,Ecuador,Guayaquil,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
pageview,2021-08-23,United States,Houston,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-23,Austria,Graz,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-23,United Kingdom,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-23,Palestine,Unknown,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
pageview,2021-08-23,Saudi Arabia,Medina,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
pageview,2021-08-23,Australia,Brisbane,Iamdoechii,Oh The Places You’ll Go,Yucky Blucky Fruitcake,QZK6K2014718,199dedd7-4eeb-40f0-8fe6-7444d4650ce6
pageview,2021-08-23,Greece,Arta,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),SUVs (Black on Black),USAT22102616,30ee2950-0e66-47da-87cc-056ab2de284d
pageview,2021-08-24,Canada,Orangeville,"Gunna, Taurus",9 TIMES OUTTA 10,9 TIMES OUTTA 10,QMCE32100707,03efbdd8-a128-4edb-972a-6f1476b89cae
pageview,2021-08-24,Spain,Esgos,Catie Turner,Heartbroken and Milking It,Love on the Moon,USAT22102774,d601f481-873f-49d5-a313-3d4aed53da78
pageview,2021-08-24,United States,Houston,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
pageview,2021-08-24,Greece,Athens,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
pageview,2021-08-24,Pakistan,Faisalabad,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
pageview,2021-08-24,Bahrain,Manama,Isaiah Rashad,The House Is Burning,RIP Young,USWB12102063,20e69541-3844-4240-9ed7-2ab51f188907
pageview,2021-08-24,United States,Kansas City,KA$HDAMI,epiphany,Reparations!,QZFYY2115255,9c61dba1-9369-4ee4-a215-1d34581cd811
pageview,2021-08-24,United States,Palos Hills,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
pageview,2021-08-24,Canada,Montreal,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-24,Latvia,Riga,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
pageview,2021-08-24,United States,Milwaukee,"Sech, Jhay Cortez",911 (Remix),911 - Remix,QM9WM2100036,b8b00717-fea0-4f50-9159-d6fdb544b81e
pageview,2021-08-24,France,Avignon,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-24,Lithuania,Vilnius,Van McCoy,Disco Baby,The Hustle - Original Mix,USAR49911014,e3818dee-32c6-4a82-a7c5-4d72eb0f3cc2
pageview,2021-08-24,Mexico,Tijuana,"Sech, Jhay Cortez",911 (Remix),911 - Remix,QM9WM2100036,b8b00717-fea0-4f50-9159-d6fdb544b81e
pageview,2021-08-24,Colombia,Jamundi,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
pageview,2021-08-24,Saudi Arabia,Riyadh,Billie Eilish,everything i wanted,everything i wanted,USUM71922577,d1e9695c-13c2-4282-9d49-336b47a7cbdd
pageview,2021-08-24,Poland,Gdansk,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
pageview,2021-08-24,Peru,Unknown,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
pageview,2021-08-24,United States,Marion,"Trippie Redd, Sada Baby, Icewear Vezzo, Babyface Ray",Trip At Knight,"Captain Crunch (feat. Babyface Ray, Sada Baby, & Icewear Vezzo)",QZJ842001155,902ebdda-078a-4f87-8547-af3942cb6855
pageview,2021-08-24,United Kingdom,Sudbury,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-24,France,Créteil,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-24,Netherlands,The Hague,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-24,Norway,Kvinesdal,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
pageview,2021-08-24,Saudi Arabia,Riyadh,salem ilese,Mad at Disney,Mad at Disney,QMEZE2076989,61923241-cf99-4fe2-b9ec-6cf356565842
pageview,2021-08-24,France,Drancy,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-19,South Africa,Durban,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-19,United States,Powder Springs,KA$HDAMI,Reparations!,Reparations!,Unknown,712cfe85-50f2-5e9e-9f9b-52e1a64675e3
pageview,2021-08-19,India,Srinagar,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-19,United States,Ormond Beach,Rylo Rodriguez,G.I.H.F.,Walk (feat. Lil Baby & 42 Dugg),Unknown,97e964e6-1805-56f3-9e68-6641c6f31562
pageview,2021-08-19,Pakistan,Lahore,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-19,India,Pune,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106
pageview,2021-08-19,Canada,Brampton,Brandy,Brandy,I Wanna Be Down,USAT20901760,797f1c9d-3a44-493d-916d-c60163b712c5
pageview,2021-08-19,United States,Unknown,Soldier Kidd,Like Dat (Motion),Like Dat (Motion),QZAKB2130880,275bab3b-16d4-40a7-a674-bf6c7c5f96de
pageview,2021-08-19,Saudi Arabia,Dammam,Anthony Abou Jaoude,Hala BL Khamis,Hala BL Khamis,Unknown,a30d9d5f-d84c-5a67-afb8-c5cbeeadde4f
pageview,2021-08-19,India,Varanasi,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-19,India,Hyderabad,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-24,Spain,Aspe,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-24,Finland,Jakobstad,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-24,United States,Janesville,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b
pageview,2021-08-24,United Kingdom,Gosport,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494
pageview,2021-08-24,United States,West Lafayette,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106
pageview,2021-08-24,United States,Miami,Megan Thee Stallion,Suga,Savage,QMCE32000097,511572cd-42a5-441a-beb0-b1a09ef57057
pageview,2021-08-24,United States,Chicago,Ashanti,Chapter II,Rock Wit U (Awww Baby),USDJ20300415,e0a04996-a01b-4c35-8cda-cadb018111f3
pageview,2021-08-24,Ecuador,Unknown,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
pageview,2021-08-24,United States,East Moline,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-24,Pakistan,Lahore,"Dixie, Rubi Rose",Psycho (feat. Rubi Rose),Psycho (feat. Rubi Rose),ZZOPM2107292,3638820f-a54d-49ac-8225-96fba9ca30a9
pageview,2021-08-24,Switzerland,Lucerne,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-24,Germany,Gernsbach,Nova,Not Around,Not Around,QM24S1923377,3549278c-5732-44b2-b606-2908f4e2375f
pageview,2021-08-22,France,Tomblaine,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-22,Bahrain,Manama,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-22,Germany,Frankfurt am Main,"Cazzu, Justin Quiles",Dime Dónde,Dime Dónde,USUM72106292,4b2165db-bf71-4df1-95d0-3929f3398a59
pageview,2021-08-22,Germany,Monheim am Rhein,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-22,India,Thane,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
pageview,2021-08-22,Bermuda,Hamilton,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-22,India,Balicha,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
pageview,2021-08-22,Saudi Arabia,Riyadh,Groove Delight,San Andreas,San Andreas - Radio Edit,ES71G1633735,5df02edc-daea-47f0-ac73-0ca9441dfae9
pageview,2021-08-22,Turkey,Antakya,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-22,India,Hyderabad,Nessa Barrett,i hope ur miserable until ur dead,i hope ur miserable until ur dead,USWB12102325,7f7c2474-ba82-4f43-b27c-af7de61f2222
pageview,2021-08-22,Nigeria,Suleja,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-22,Saudi Arabia,Makkah,Kidd Kenn,Get Lit,Get Lit,USUM72109436,83ed06b2-f8c4-4a3a-b47c-5b790a042d88
pageview,2021-08-24,India,Ludhiana,"SHRK, Shiloh Dynasty",Sad Hours,Sad Life,QZ22B1934144,ce48666e-1652-4541-82c4-8d4115c39325
pageview,2021-08-24,Pakistan,Islamabad,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b
pageview,2021-08-24,India,Arambol,Issam Alnajjar,Hadal Ahbek,Hadal Ahbek,USL4Q2071965,4f4f5cf4-bca5-43f9-a0bc-32fa104dbabc
pageview,2021-08-24,France,Évreux,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
pageview,2021-08-24,India,Hyderabad,Oz Sparx,Gunsmoke,Hindi,USUYG1277915,0dd50d8e-6249-4500-9cea-8b5b4048c272
pageview,2021-08-24,Belgium,Antwerp,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494
pageview,2021-08-24,India,Lucknow,"Pop Smoke, 21 Savage, 42 Dugg",Faith,Bout A Million (feat. 42 Dugg & 21 Savage),USUM72112386,9ca8ca2d-3507-4287-8f66-a80314dc7169
pageview,2021-08-24,Azerbaijan,Baku,Billie Eilish,Lost Cause,Lost Cause,USUM72105929,33fbbe3c-c497-446e-a849-f9fc29b60701
pageview,2021-08-24,India,Jaipur,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494
pageview,2021-08-24,India,Patna,Billie Eilish,Lost Cause,Lost Cause,USUM72105929,33fbbe3c-c497-446e-a849-f9fc29b60701
pageview,2021-08-20,Philippines,San Miguel,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
pageview,2021-08-20,India,Raipur,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-20,Finland,Jokela,"Bazzi, Camila Cabello",Beautiful feat Camila Cabello,Beautiful feat Camila Cabello,USAT21810504,76fbce3f-4465-4b01-a49d-7a963b43ca5a
pageview,2021-08-20,Philippines,Manila,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
pageview,2021-08-20,Morocco,Casablanca,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
pageview,2021-08-20,Chile,Santiago,"Tiësto, KAROL G",Don't Be Shy,Don't Be Shy,CYA112000981,69f88cfa-3a80-48f4-89ac-61fdc0cc43bf
pageview,2021-08-20,India,Vadodara,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-20,Kuwait,Kuwait City,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c
pageview,2021-08-20,Philippines,Bacolod City,Olivia Rodrigo,SOUR,happier,USUG12101254,41aa8dc7-36b0-4f9e-a8b4-777bf821bdbb
pageview,2021-08-20,New Zealand,Auckland,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089
pageview,2021-08-20,Oman,Muscat,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054
pageview,2021-08-20,India,Bhopal,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054
pageview,2021-08-20,Saudi Arabia,Jeddah,Loren Gray,Piece of Work,Piece of Work,QM24S2103535,c89d0bb7-fdd0-4bda-a770-3abd16b45f2e
pageview,2021-08-20,Belgium,Soignies,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-19,France,Saint-Genest-Lerpt,"SHRK, Shiloh Dynasty",Sad Hours,Sad Life,QZ22B1934144,ce48666e-1652-4541-82c4-8d4115c39325
pageview,2021-08-19,United States,Houston,Parker Irving,Scare Me (FNaF 4 Song),Scare Me (FNaF 4 Song),Unknown,fc2c6991-f526-5d81-94f4-ab23336dbdde
pageview,2021-08-19,India,Ahmedabad,Justin Bieber,Justice,Peaches,USUM72102636,6add5818-33b1-4ab1-977d-435af50e9b10
pageview,2021-08-19,Canada,La Prairie,SDM,OCHO,Le bruit des applaudissements,Unknown,8df12d09-9dea-5fd4-90c6-227b4b34bdfe
pageview,2021-08-19,United States,Milton,Kodak Black,Calling My Spirit,Calling My Spirit,Unknown,6c934e5b-b4a1-52cf-a8d8-d424576bbc85
pageview,2021-08-19,Australia,Donvale,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,GBAHS2100229,5bf02874-e522-44e2-9013-edb794731c56
pageview,2021-08-19,Saudi Arabia,Riyadh,DJ Smuddpurpp,Double Take (Slowed),Double Take (Slowed),Unknown,340eec10-1b84-5ac2-85f9-2c45b51e8e68
pageview,2021-08-19,United States,Chicago,Kanye West,"NOW That's What I Call Music 29, 30, 31",Heartless,Unknown,f32b8641-8d50-5ae5-b7e3-42e0c07ac81e
pageview,2021-08-19,Germany,Munich,Dante YN,2 Uhr nachts,2 Uhr nachts,Unknown,58fa55e4-bee0-5500-ba9d-11a2145aad09
pageview,2021-08-19,India,New Delhi,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
pageview,2021-08-19,India,Jaipur,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
pageview,2021-08-19,United States,Conway,Creedence Clearwater Revival,The Complete Studio Albums,Have You Ever Seen The Rain,Unknown,59a0a460-92b2-5fce-aadd-c04047c371be
pageview,2021-08-19,United States,Saint Charles,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-20,India,Jodhpur,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-20,United States,Philadelphia,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6
pageview,2021-08-20,United States,Peterborough,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-20,India,Barnala,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-20,United Kingdom,Wombourne,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-20,Norway,Skjetten,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-20,United Kingdom,Colchester,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-20,France,Lyon,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
pageview,2021-08-20,Canada,Joliette,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-20,India,Pune,Kreepa,Oh No (Instrumental),Oh No (Instrumental),USUYG1343455,44fba5ca-b565-4baa-bba0-c136c5042823
pageview,2021-08-20,Estonia,Pärnu,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6
pageview,2021-08-22,South Africa,Johannesburg,EBEN,Dandelions,I Miss You,USAT22103157,410b7776-c184-45ff-8896-c705e5713ddb
pageview,2021-08-22,Austria,Steyregg,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
pageview,2021-08-22,Finland,Helsinki,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
pageview,2021-08-22,United Kingdom,Manchester,Olivia Rodrigo,SOUR,traitor,USUG12101243,23e5ca95-a514-4fad-91fa-faacc4f41142
pageview,2021-08-22,Turkey,Istanbul,"bbno$, Rich Brian",edamame (feat. Rich Brian),edamame (feat. Rich Brian),QMUY42100151,8a10f511-b1ad-453b-9eaa-707adf5ed4ab
pageview,2021-08-22,Uganda,Kampala,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
pageview,2021-08-22,United Kingdom,Borehamwood,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-22,United Kingdom,Unknown,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-22,Philippines,Marikina City,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
pageview,2021-08-22,Belgium,Anderlecht,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
pageview,2021-08-22,United States,Killeen,Lil Tecca,MONEY ON ME,MONEY ON ME,USUM72112304,b329bd67-e62e-4c16-9d65-74e068d4094b
pageview,2021-08-22,Mexico,Lomas Quebradas,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
pageview,2021-08-22,Pakistan,Lahore,Justin Bieber,Justice,Peaches,USUM72102636,6add5818-33b1-4ab1-977d-435af50e9b10
pageview,2021-08-25,Palestine,Gaza,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3
pageview,2021-08-25,France,Fouesnant,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-25,Palestine,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-25,Serbia,Belgrade,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-25,Philippines,Paranaque City,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-25,United Kingdom,Coventry,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,GBAHS2100229,5bf02874-e522-44e2-9013-edb794731c56
pageview,2021-08-25,Uzbekistan,Tashkent,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-25,Turkey,Izmir,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
pageview,2021-08-25,Finland,Helsinki,"Gunna, Taurus",9 TIMES OUTTA 10,9 TIMES OUTTA 10,QMCE32100707,03efbdd8-a128-4edb-972a-6f1476b89cae
pageview,2021-08-25,Turkey,Batman,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
pageview,2021-08-25,Ethiopia,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-25,Saudi Arabia,Al Qatif,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
